1008,Frank Capra
118227,Sidney Buchman
287931,Lewis R. Foster
175333,Myles Connolly
71,James Stewart
795,Jean Arthur
1647,Claude Rains
167241,Henri-Georges Clouzot
1064118,Georges Arnaud
167241,Henri-Georges Clouzot
350823,Jérôme Géronimi
598971,Yves Montand
889024,Charles Vanel
886870,Peter van Eyck
40,Stanley Kubrick
40,Stanley Kubrick
856842,William Makepeace Thackeray
641939,Ryan O'Neal
1943,Marisa Berenson
535861,Patrick Magee
36,Buster Keaton
369841,Jean C. Havez
593477,Joseph A. Mitchell
115669,Clyde Bruckman
36,Buster Keaton
570230,Kathryn McGuire
444172,Joe Keaton
94435,Bong Joon Ho
94435,Bong Joon Ho
1323286,Kwang-rim Kim
1646563,Sung-bo Shim
814280,Song Kang-ho
1235292,Kim Sang-kyung
1323287,Roe-ha Kim
1049433,Lenny Abrahamson
1480980,Emma Donoghue
488953,Brie Larson
5016878,Jacob Tremblay
108703,Sean Bridgers
154,Mel Gibson
770938,Robert Schenkkan
460795,Andrew Knight
1940449,Andrew Garfield
941777,Sam Worthington
3478396,Luke Bracey
655053,Sergio Pablos
3582089,Carlos Martínez López
655053,Sergio Pablos
2700235,Jim Mahoney
2082813,Zach Lewis
5403,Jason Schwartzman
799777,J.K. Simmons
429069,Rashida Jones
5,Ingmar Bergman
5,Ingmar Bergman
1884,Max von Sydow
85038,Gunnar Björnstrand
252345,Bengt Ekerot
1167933,Damián Szifron
1238855,Germán Servidio
1167933,Damián Szifron
334882,Darío Grandinetti
555404,María Marull
897640,Mónica Villa
1054,Joel Coen
1053,Ethan Coen
1053,Ethan Coen
1054,Joel Coen
313,Jeff Bridges
422,John Goodman
194,Julianne Moore
213450,Dean DeBlois
761498,Chris Sanders
204030,Will Davies
213450,Dean DeBlois
761498,Chris Sanders
59431,Jay Baruchel
124930,Gerard Butler
2395586,Christopher Mintz-Plasse
4306,George Miller
4306,George Miller
565068,Brendan McCarthy
490147,Nick Lathouris
362766,Tom Hardy
234,Charlize Theron
396558,Nicholas Hoult
254178,Adam Elliot
254178,Adam Elliot
1057,Toni Collette
450,Philip Seymour Hoffman
51509,Eric Bana
230032,Pete Docter
798899,David Silverman
881279,Lee Unkrich
230032,Pete Docter
191717,Jill Culton
682066,Jeff Pidgeon
345,Billy Crystal
422,John Goodman
316701,Mary Gibbs
229,Steven Spielberg
1940,Peter Benchley
331956,Carl Gottlieb
1702,Roy Scheider
1727,Robert Shaw
377,Richard Dreyfuss
3433,Carl Theodor Dreyer
217865,Joseph Delteil
3433,Carl Theodor Dreyer
266029,Maria Falconetti
798564,Eugene Silvain
75551,André Berley
313623,Terry George
669311,Keir Pearson
313623,Terry George
332,Don Cheadle
645683,Sophie Okonedo
1618,Joaquin Phoenix
654868,Yasujirô Ozu
633792,Kôgo Noda
654868,Yasujirô Ozu
753479,Chishû Ryû
383261,Chieko Higashiyama
945522,Sô Yamamura
1837,Peter Weir
776114,Tom Schulman
245,Robin Williams
494,Robert Sean Leonard
160,Ethan Hawke
6249,Satyajit Ray
51808,Bibhutibhushan Bandyopadhyay
6249,Satyajit Ray
52333,Kanu Bannerjee
52334,Karuna Bannerjee
52343,Subir Banerjee
814,John G. Avildsen
230,Sylvester Stallone
230,Sylvester Stallone
1735,Talia Shire
949350,Burt Young
231,Oliver Stone
231,Oliver Stone
221,Charlie Sheen
297,Tom Berenger
353,Willem Dafoe
3506,James Mangold
125336,Jez Butterworth
3890871,John-Henry Butterworth
445669,Jason Keller
354,Matt Damon
288,Christian Bale
1256532,Jon Bernthal
1661,Rob Reiner
175,Stephen King
317279,Raynold Gideon
262595,Bruce A. Evans
696,Wil Wheaton
203,River Phoenix
397,Corey Feldman
116,James Cameron
116,James Cameron
5036,Gale Anne Hurd
936537,William Wisher
216,Arnold Schwarzenegger
157,Linda Hamilton
299,Michael Biehn
565336,Tom McCarthy
1802857,Josh Singer
565336,Tom McCarthy
749263,Mark Ruffalo
474,Michael Keaton
1046097,Rachel McAdams
165,Ron Howard
604948,Peter Morgan
117709,Daniel Brühl
1165110,Chris Hemsworth
1312575,Olivia Wilde
576,Sean Penn
576,Sean Penn
1040556,Jon Krakauer
386472,Emile Hirsch
681,Vince Vaughn
1416,Catherine Keener
1486,Sidney Lumet
154665,Paddy Chayefsky
1159,Faye Dunaway
34,William Holden
2075,Peter Finch
281808,Victor Fleming
2030,George Cukor
503777,Mervyn LeRoy
486538,Noel Langley
753249,Florence Ryerson
941138,Edgar Allan Woolf
23,Judy Garland
604656,Frank Morgan
1961,Ray Bolger
3506,James Mangold
3506,James Mangold
291082,Scott Frank
338169,Michael Green
413168,Hugh Jackman
1772,Patrick Stewart
6748436,Dafne Keen
601,Harold Ramis
748035,Danny Rubin
601,Harold Ramis
195,Bill Murray
510,Andie MacDowell
254402,Chris Elliott
83348,Brad Bird
684342,Jan Pinkava
83348,Brad Bird
684342,Jan Pinkava
135296,Jim Capobianco
4951,Brad Garrett
738918,Lou Romano
652663,Patton Oswalt
500,Richard Linklater
500,Richard Linklater
365,Julie Delpy
160,Ethan Hawke
160,Ethan Hawke
365,Julie Delpy
229943,Vernon Dobtcheff
1243,William Friedkin
87861,William Peter Blatty
995,Ellen Burstyn
1884,Max von Sydow
304,Linda Blair
943758,William Wyler
792845,Robert E. Sherwood
437969,MacKinlay Kantor
1485,Myrna Loy
763,Dana Andrews
545298,Fredric March
83348,Brad Bird
83348,Brad Bird
5266,Craig T. Nelson
168,Samuel L. Jackson
456,Holly Hunter
523932,Ernst Lubitsch
501872,Melchior Lengyel
562372,Edwin Justus Mayer
523932,Ernst Lubitsch
1479,Carole Lombard
912,Jack Benny
821041,Robert Stack
33,Alfred Hitchcock
238898,Daphne Du Maurier
792845,Robert E. Sherwood
365661,Joan Harrison
59,Laurence Olivier
21,Joan Fontaine
1695,George Sanders
406,John Ford
425913,Nunnally Johnson
825705,John Steinbeck
20,Henry Fonda
2034,Jane Darwell
1017,John Carradine
690597,Gillo Pontecorvo
758357,Franco Solinas
690597,Gillo Pontecorvo
352835,Brahim Hadjadj
552483,Jean Martin
754272,Yacef Saadi
2120,Lasse Hallström
2124742,Stephen P. Lindsey
793881,Kaneto Shindô
152,Richard Gere
260,Joan Allen
846480,Cary-Hiroyuki Tagawa
742341,Stuart Rosenberg
668914,Donn Pearce
682757,Frank Pierson
237543,Hal Dresner
56,Paul Newman
1421,George Kennedy
1510,Strother Martin
327944,Alejandro G. Iñárritu
37247,Guillermo Arriaga
248408,Emilio Echevarría
305558,Gael García Bernal
865949,Goya Toledo
893659,Gore Verbinski
254645,Ted Elliott
744429,Terry Rossio
64181,Stuart Beattie
136,Johnny Depp
1691,Geoffrey Rush
89217,Orlando Bloom
76,François Truffaut
76,François Truffaut
610115,Marcel Moussy
529543,Jean-Pierre Léaud
753716,Albert Rémy
561158,Claire Maurier
440913,Mathieu Kassovitz
440913,Mathieu Kassovitz
1993,Vincent Cassel
468003,Hubert Koundé
846548,Saïd Taghmaoui
5,Ingmar Bergman
5,Ingmar Bergman
761,Bibi Andersson
880521,Liv Ullmann
472234,Margaretha Krook
1402,Terry Jones
1037,Graham Chapman
92,John Cleese
416,Terry Gilliam
1037,Graham Chapman
92,John Cleese
1589,Michael Palin
1463981,Cagan Irmak
1463981,Cagan Irmak
1002038,Çetin Tekindor
476334,Fikret Kuskan
406157,Hümeyra
41,Akira Kurosawa
41,Akira Kurosawa
619330,Yuriy Nagibin
37539,Vladimir Arsenev
613364,Maksim Munzuk
813272,Yuriy Solomin
125730,Mikhail Bychkov
1008,Frank Capra
728307,Robert Riskin
11343,Samuel Hopkins Adams
22,Clark Gable
1055,Claudette Colbert
175369,Walter Connolly
936404,Robert Wise
403346,Georg Hurdalek
512231,Howard Lindsay
189496,Russel Crouse
267,Julie Andrews
1626,Christopher Plummer
662223,Eleanor Parker
661791,Park Chan-wook
1258797,Sarah Waters
1941029,Seo-kyeong Jeong
661791,Park Chan-wook
1195119,Kim Min-hee
1978402,Ha Jung-woo
2437361,Cho Jin-woong
4377096,T.J. Gnanavel
4377096,T.J. Gnanavel
1322281,Rajendra Sapre
1421814,Suriya
7934649,Lijo Mol Jose
8904193,Manikandan K.
166256,Ron Clements
615780,John Musker
166256,Ron Clements
615780,John Musker
254645,Ted Elliott
918334,Scott Weinger
245,Robin Williams
488306,Linda Larkin
277,Richard Attenborough
109300,John Briley
1426,Ben Kingsley
24,John Gielgud
368990,Rohini Hattangadi
853238,Tate Taylor
853238,Tate Taylor
3543826,Kathryn Stockett
1297015,Emma Stone
205626,Viola Davis
818055,Octavia Spencer
873779,Gary Trousdale
936374,Kirk Wise
941314,Linda Woolverton
152312,Brenda Chapman
761498,Chris Sanders
641314,Paige O'Hara
913,Robby Benson
181425,Jesse Corti
