7221388,Cobra Kai,8.6,2018,30,1,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
7562112,Pose,8.6,2018,60,1,"In the New York of the late '80s and early '90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis, and capitalism."
4647692,Letterkenny,8.7,2016,30,1,"Quick-witted, fast-paced snappy comedy about rural folk getting by in a small town."
12343534,Jujutsu Kaisen,8.6,2020,24,1,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself... Read all
1442449,Spartacus,8.5,2010,55,1,"The life of Spartacus, the gladiator who lead a rebellion against the Romans. From his time as an ally of the Romans, to his betrayal and becoming a gladiator, to the rebellion he leads and ... Read all"
421357,Fullmetal Alchemist,8.5,2003,24,1,"When a failed alchemical ritual leaves brothers Edward and Alphonse Elric with severely damaged bodies, they begin searching for the one thing that can save them: the fabled philosopher's st... Read all"
278238,Samurai Jack,8.5,2001,25,1,"A samurai, sent through time, fights to return home and save the world."
5288312,Skam,8.6,2015,30,1,"The story of young teenagers and pupils on Hartvig Nissens upper secondary school in Oslo, and their troubles, scandals and everyday life. Each season is told from a different person's point... Read all"
417349,North & South,8.6,2004,235,2,"North and South is a four part adaptation of Elizabeth Gaskell's love story of Margaret Hale, a middle class southerner who is forced to move to the northern town of Milton."
118273,Brass Eye,8.6,1997,25,1,"Controversal spoof of current affairs television, and the role of celebrity in the UK."
1124373,Sons of Anarchy,8.6,2008,45,1,A biker struggles to balance being a father and being involved in an outlaw motorcycle club.
1758429,Spartacus: Gods of the Arena,8.5,2011,331,2,"In the time before the arrival of Spartacus, the House of Batiatus faces many challenges from competitors, and within its own household."
112159,Neon Genesis Evangelion,8.5,1995,24,1,A teenage boy finds himself recruited as a member of an elite team of pilots by his father.
2575988,Silicon Valley,8.5,2014,28,1,"Follows the struggle of Richard Hendricks, a Silicon Valley engineer trying to build his own company called Pied Piper."
290988,Trailer Park Boys,8.6,2001,30,1,Three petty felons have a documentary made about their life in a trailer park.
436992,Doctor Who,8.6,2005,45,1,The further adventures in time and space of the alien adventurer known as the Doctor and their companions from planet Earth.
120570,From the Earth to the Moon,8.6,1998,60,2,Dramatized portrayal of the Apollo manned space program.
1534360,Ezel,8.7,2009,90,1,"Betrayed by his trusted friends and the woman he loved, Ömer Uçar returns as Ezel to exact his vengeance."
149460,Futurama,8.5,1999,22,1,"Philip J. Fry, a pizza delivery boy, is accidentally frozen in 1999 and thawed out on New Year's Eve 2999."
4093826,Twin Peaks,8.5,2017,60,1,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
4082744,Detectorists,8.6,2014,30,1,"The lives of two eccentric metal detectorists, who spend their days plodding along ploughed tracks and open fields, hoping to disturb the tedium by unearthing the fortune of a lifetime."
2701582,Endeavour,8.6,2012,89,1,"Set from 1965 to 1971, the show follows Endeavour Morse in his early years as a police constable. Working alongside his senior partner DI Fred Thursday, Morse engages in a number of investig... Read all"
203082,Rurouni Kenshin: Trust and Betrayal,8.6,1999,118,2,"In the era of Japan's Meiji Restoration, an assassin regains his humanity."
5897304,Mob Psycho 100,8.6,2016,24,1,"A psychic middle school boy tries to live a normal life and keep his growing powers under control, even though he constantly gets into trouble."
2243973,Hannibal,8.5,2013,44,1,Explores the early relationship between renowned psychiatrist Hannibal Lecter and a young FBI criminal profiler who is haunted by his ability to empathize with serial killers.
1439629,Community,8.5,2009,22,1,A suspended lawyer is forced to enroll in a community college with an eccentric staff and student body.
3230854,The Expanse,8.5,2015,60,1,"In the 24th century, a group of humans untangle a vast plot which threatens the Solar System's fragile state of detente."
995832,Generation Kill,8.5,2008,70,2,"A Rolling Stone reporter, embedded with The 1st Recon Marines chronicles his experiences during the first wave of the American-led assault on Baghdad in 2003."
1230180,The Angry Video Game Nerd,8.5,2004,35,1,A foul-mouthed nerd reviews bad video games.
4295140,Chef's Table,8.5,2015,50,1,"Chef's Table goes inside the lives and kitchens of six of the world's most renowned international chefs. Each episode focuses on a single chef and their unique look at their lives, talents a... Read all"
3526078,Schitt's Creek,8.5,2015,22,1,"When rich, video store magnate Johnny Rose and his family suddenly find themselves broke, they are forced to leave their pampered lives to regroup in Schitt's Creek."
2401256,The Night Of,8.5,2016,525,2,"After a night of partying with a woman he picked up, a man wakes up to find her stabbed to death and is charged with her murder."
6111552,Content Cop,8.9,2015,20,1,"In an effort to bring justice to the YouTube community, former police officer Ian Carter takes on the title of ""Content Cop"". Using his old police uniform and raw wit, Ian sets out to stop t... Read all"
47708,Alfred Hitchcock Presents,8.5,1955,25,1,"Series of unrelated short stories covering elements of crime, horror, drama, and comedy about people of different backgrounds committing murders, suicides, thefts, and other sorts of crime c... Read all"
3920596,Big Little Lies,8.5,2017,60,1,"The apparently perfect lives of upper-class mothers, at a prestigious elementary school, unravel to the point of murder when a single mother moves to their quaint Californian beach town."
1710308,Regular Show,8.5,2009,23,1,The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.
2937900,The Knick,8.5,2014,58,1,A look at the professional and personal lives of the staff at New York's Knickerbocker Hospital during the early part of the twentieth century.
3895150,Your Lie in April,8.6,2014,23,1,A piano prodigy who lost his ability to play after suffering a traumatic event in his childhood is forced back into the spotlight by an eccentric girl with a secret of her own.
2433738,Wentworth,8.6,2013,45,1,The confronting look into the lives of the inmates and prison staff of Wentworth Correctional Centre as they navigate the ups and downs of their lives in the prison system.
472027,John Adams,8.5,2008,71,2,"The life of one of the USA's Founding Fathers, its second President, and his role in the nation's first 50 years."
262150,Black Books,8.5,2000,25,1,"Bernard Black runs a book shop, though his customer service skills leave something to be desired. He hires Manny as an employee. Fran runs the shop next door. Between the three of them many ... Read all"
5675620,The Punisher,8.5,2017,53,1,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
7278862,My Brilliant Friend,8.6,2018,60,1,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
7472896,Mr Inbetween,8.6,2018,30,1,"Ray Shoesmith is a father, ex-husband, boyfriend, brother and best friend, tough roles to juggle in the modern age. Especially when you're also a criminal for hire."
6958022,The Defiant Ones,8.5,2017,60,2,"""The Defiant Ones"" examines the partnership between Jimmy Iovine and Dr. Dre - one the son of a Brooklyn longshoreman, the other straight out of Compton - and their leading roles in a chain ... Read all"
103584,X-Men: The Animated Series,8.4,1992,23,1,A team of mutant superheroes fight for justice and human acceptance in the Marvel Comics universe.
10155688,Mare of Easttown,8.5,2021,60,2,A detective in a small Pennsylvania town investigates a local murder while trying to keep her life from falling apart.
397150,Garth Marenghi's Darkplace,8.5,2004,30,2,"This parody series is an unearthed 80s horror/drama, complete with poor production values, awful dialogue and hilarious violence. The series is set in a Hospital in Romford, which is situate... Read all"
1299368,Southland,8.5,2009,42,1,The lives of Police Officers working for the Los Angeles Police Department.
421291,Европейская сторона,8.6,2004,60,1,The life and times of the rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
5249462,Erased,8.5,2016,264,2,"29-year-old Satoru Fujinuma is sent back in time 18 years to prevent the events leading to his mother's death, which began with a series of kidnappings while he was in 5th grade."
43208,I Love Lucy,8.5,1951,30,1,"The wife of a band leader constantly tries to become a star - in spite of her having no talent, and gets herself (along with her best friend) into the funniest predicaments."
7259746,Queer Eye,8.5,2018,45,1,"A new Fab Five set out to Atlanta to help some of the city's people refine their wardrobes, grooming, diet, cultural pursuits, and home décor."
5071412,Ozark,8.5,2017,60,1,"A financial advisor drags his family from Chicago to the Missouri Ozarks, where he must launder money to appease a drug boss."
1298820,Clannad: After Story,8.6,2008,24,1,A sequel to the recently wrapped anime based on the Key Clannad franchise. After Story is a path that opens in the original visual novel after all the other paths have been opened. Life cont... Read all
9561862,"Love, Death & Robots",8.4,2019,15,1,"A collection of animated short stories that span various genres including science fiction, fantasy, horror and comedy."
7658402,Harley Quinn,8.5,2019,23,1,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
310455,Foyle's War,8.6,2002,90,1,"As WWII rages, DCS Foyle fights his own war on the home-front; investigating crime on the south coast of England. Later series, see the retired detective working as an MI5 agent in the after... Read all"
